1005;1366
603;467
913;1682
105;988
481;1201
260;1724
508;1357
381;459
455;39
697;887
975;545
194;653
61;1464
753;528
561;185
1499;3
602;933
1106;644
768;318
704;1038
784;1196
315;687
480;1013
1243;635
942;550
264;505
759;1206
1446;804
564;1285
23;464
433;622
1228;124
440;859
1404;685
1660;99
599;1826
1653;1365
659;166
1577;1213
130;1278
572;605
1171;1848
158;671
255;1203
790;1588
192;333
1245;824
1375;1203
675;307
457;739
279;1352
1635;600
606;250
374;1397
526;1135
1525;686
10;461
1613;157
570;985
1098;983
656;808
1299;1728
200;1440
198;361
1569;1358
1782;501
1438;216
225;448
405;818
631;49
1263;177
828;1131
1185;830
1086;1270
948;906
685;806
851;1
543;411
118;219
65;1067
1218;1312
813;1409
949;882
1615;1080
712;1401
89;1476
423;1244
560;298
573;1595
771;470
1788;588
463;624
1504;1727
436;76
1450;1177
751;189
60;1379
1805;101
715;1188
1828;1801
1286;1149
1363;176
208;1636
162;1056
448;826
1517;430
254;622
1001;708
248;624
1535;1153
1048;759
1214;1752
1304;1502
469;306
649;434
1808;766
1680;687
1345;70
937;930
221;1443
857;227
532;797
263;1291
415;154
1358;1547
87;604
638;1574
1430;515
993;1307
500;88
1661;1055
398;1133
1469;1704
1356;1540
965;1038
412;469
911;531
102;239
1294;488
1246;410
109;310
1044;824
1356;1455
1158;900
749;922
434;367
483;578
1002;473
1640;1078
307;1186
215;930
449;1001
980;268
406;856
484;88
912;345
1157;835
196;158
521;956
291;553
356;125
1108;775
1200;1085
1380;1617
39;883
1729;747
1401;1438
521;1134
1278;618
1189;1344
1311;23
332;402
472;122
677;311
631;411
365;22
371;1534
786;226
1030;585
1085;1200
1155;344
1401;1504
1116;226
429;660
87;845
989;1271
338;119
1171;13
174;260
1466;514
122;1052
308;628
177;27
1084;670
1590;113
96;1763
856;679
340;1072
916;830
1262;1429
471;64
1043;919
1557;952
754;1227
203;167
239;408
1487;1524
566;1442
200;1379
199;906
921;1078
1809;550
991;77
1840;61
993;731
1234;872
687;1160
1407;1326
865;1338
992;716
874;80
671;906
976;682
1441;98
862;1070
181;583
218;976
1351;1202
1825;1952
933;1696
537;582
71;399
453;514
1580;75
176;387
364;124
71;549
59;26
1527;784
1484;1217
1585;1158
312;546
431;1182
1220;1376
777;647
293;138
456;179
1312;1412
279;641
679;761
44;597
903;865
1261;1044
503;1176
1077;1560
899;332
254;778
1613;1247
29;1074
198;310
249;624
335;1509
490;553
406;523
560;610
1286;1086
883;687
224;142
64;486
140;659
1692;1795
1108;361
138;772
988;782
488;630
1051;365
1008;23
373;69
108;540
769;263
81;1464
1219;1250
1369;767
792;609
479;1365
1517;398
762;1115
1714;1538
191;380
856;329
181;102
221;1232
1472;1861
1553;627
975;1134
232;107
14;923
545;1291
657;782
591;1471
351;1445
610;18
358;673
838;862
1370;293
882;990
1308;901
115;872
394;436
907;298
416;19
760;167
7;1235
1172;1293
1561;485
1648;43
1018;244
45;1488
654;5
191;1038
1044;672
710;830
871;1511
1467;1661
696;1680
878;1405
73;382
1665;42
1449;843
1042;971
463;1027
694;1140
335;1068
800;1400
871;988
609;1748
1032;1593
705;1545
793;980
1705;408
1855;77
193;3
666;524
538;804
1426;185
997;1031
1337;1300
423;636
1766;1690
844;208
834;1775
645;473
692;1011
1896;1773
872;717
220;946
1401;712
796;1300
1218;737
1537;1644
1647;1143
723;1263
1157;1370
838;460
14;280
838;1132
1856;680
1332;553
1247;1155
1433;1237
1053;524
1608;758
634;689
701;158
1064;518
168;1637
947;1654
746;737
567;1618
585;685
190;1229
1275;925
1049;1104
271;1538
1130;552
1234;773
981;774
870;711
478;1371
467;1229
1346;848
76;1311
1534;600
685;604
133;1781
321;490
945;714
532;833
1560;1077
1269;939
268;828
251;309
521;308
417;1142
122;628
395;663
474;1351
864;301
530;40
219;118
179;639
352;1035
1211;91
1208;637
61;1118
378;290
780;33
899;513
1288;349
1387;596
520;1113
980;583
1160;221
112;730
1232;177
1535;787
654;631
671;861
659;140
540;563
825;951
1716;1455
472;1647
583;251
331;701
123;1042
1509;335
1703;496
74;1305
1158;1585
156;975
441;740
496;309
709;1535
1415;185
464;23
1071;721
883;1325
943;804
1071;1216
1138;1190
1261;1280
629;860
914;925
1154;940
720;1094
689;1033
184;1064
760;359
527;813
36;146
1248;1239
1349;537
58;1070
1354;1617
965;177
1441;272
1435;656
251;1020
192;54
902;1452
1478;985
141;981
79;810
1354;668
804;348
1533;412
590;1784
110;464
1067;417
734;1039
322;504
153;614
1160;1372
598;24
1395;893
1647;796
765;669
772;1530
1162;195
222;1555
1800;898
956;611
405;129
354;1012
1296;825
274;805
240;165
437;870
874;595
1387;340
1563;932
163;790
835;1010
117;1244
1032;272
1704;1241
1742;584
857;104
768;599
1496;1376
1216;1444
614;948
1432;334
1364;1769
796;677
348;1479
1018;540
397;441
1049;1162
1300;300
661;1477
411;1164
783;1903
57;445
563;832
507;384
1627;385
1055;1454
313;1041
1369;1197
836;81
767;697
1280;1054
698;1196
1392;1424
68;1524
1498;372
80;1075
16;17
943;1139
500;647
1077;589
352;953
1861;1941
387;1393
130;782
449;959
1464;278
744;521
762;1248
94;386
79;1356
1362;1379
1526;1915
749;781
876;607
649;1499
1685;1465
220;278
589;576
1063;1809
89;864
317;1779
879;555
608;786
286;80
376;825
682;667
1163;1334
1682;515
847;513
935;661
403;938
39;989
885;255
1518;1567
186;294
736;484
997;733
629;190
249;592
890;1879
880;168
397;395
1359;550
287;1512
1507;115
704;596
406;634
836;658
391;177
1779;317
1031;1324
143;677
772;727
266;361
1223;1546
830;451
407;1408
1085;157
390;1169
1005;369
1055;87
311;163
542;273
714;538
1;899
1876;651
575;238
1253;717
643;994
505;199
1115;762
970;255
250;912
29;227
785;127
532;1680
8;235
406;87
58;1171
1286;178
1261;149
195;74
677;307
613;974
73;284
626;648
614;671
240;15
470;338
1072;757
91;137
991;605
1713;637
1217;1227
654;935
905;1070
1079;920
242;629
1764;1008
707;509
473;250
81;75
14;1017
759;581
1619;1654
551;932
1033;1612
1668;1429
798;816
1280;42
1193;213
1164;1571
233;935
1105;1300
671;232
1384;1741
1703;1296
1131;638
1397;1306
191;195
332;837
1037;1742
1625;44
60;892
1922;1883
929;367
954;168
808;644
304;1226
1415;857
1453;1001
906;1658
665;368
209;583
672;50
628;495
669;220
503;449
873;82
730;846
1264;1523
354;41
336;1764
1011;681
1404;377
175;857
377;1033
208;1285
1104;702
1013;1669
1466;1129
597;119
277;837
24;1875
1940;424
1069;423
720;387
254;620
1023;984
249;1040
805;48
21;78
148;1000
1307;1505
654;838
671;266
78;31
1685;1491
159;481
500;432
187;1208
1802;1774
572;429
1124;743
1155;337
1553;1614
974;877
438;1192
1364;1020
780;256
297;919
1057;1471
132;1301
1596;1004
886;1064
654;883
242;15
168;61
581;452
1163;1310
1675;737
860;896
1224;1297
293;374
726;189
569;396
551;1566
1154;1088
1263;385
925;1275
643;379
371;468
1102;779
1005;1094
856;1095
835;175
692;228
1157;1308
1503;1926
617;194
184;554
725;1592
137;808
732;766
1064;984
315;1796
1260;652
116;720
213;150
1278;404
1146;920
1439;347
9;1026
1180;158
184;1014
431;1403
1276;279
1294;478
456;1031
790;1017
536;635
1655;699
471;571
598;455
781;1500
203;162
1616;802
400;897
617;394
1128;54
1069;9
1336;1734
958;877
775;681
1053;1029
1230;562
1483;604
521;338
798;198
464;110
925;914
941;505
41;506
991;953
166;93
857;304
907;1153
573;307
380;303
333;403
459;789
947;1762
341;472
1755;1895
244;563
896;555
324;159
457;697
292;1249
1449;37
410;401
750;1857
1092;380
1728;1645
1463;741
1696;933
1079;693
1056;1007
503;1209
175;793
577;666
757;163
1410;65
725;11
1040;1147
1279;1623
1178;676
710;1193
1248;762
980;299
1311;885
1365;1102
649;193
344;686
674;871
696;432
489;224
1303;1654
491;455
1511;1579
696;625
465;393
793;813
790;21
1357;508
1952;1707
1332;1257
1483;464
48;757
509;1198
1528;392
538;1116
1391;1374
624;1067
1013;1564
184;1174
595;107
1765;663
687;1343
1142;351
415;782
501;1339
120;291
467;1242
731;900
730;444
1055;1221
225;923
246;187
1821;1655
537;529
909;748
1033;116
623;1145
683;1315
1090;1405
245;723
1784;1612
1481;417
147;343
618;800
1229;467
1353;235
144;218
905;1453
1065;529
542;924
517;65
538;26
1047;951
1572;1245
1975;1706
1229;190
70;1296
1593;404
1270;1086
382;1097
380;1575
1557;360
1120;1054
569;851
791;1836
418;417
547;1023
990;701
1203;815
361;646
632;1272
224;932
951;1032
952;1140
754;56
1576;1374
1114;1249
204;1379
305;1193
1013;99
88;307
1266;861
196;16
455;201
63;1074
788;302
172;866
1324;149
794;8
563;1319
209;217
1664;1415
544;1530
1441;1075
452;445
1771;676
338;831
398;284
285;1249
226;837
8;783
404;91
1717;1157
1426;1334
872;201
267;362
1395;1048
1464;10
1690;1766
1804;1657
397;503
635;1243
370;130
39;1254
910;1950
370;283
1729;1681
467;603
1552;479
1105;245
852;573
429;2
798;1171
128;866
1319;80
157;816
1081;1230
1233;1674
674;717
265;677
1147;456
972;706
1041;313
1161;1209
554;116
1310;1172
1133;176
760;15
1822;1453
460;378
570;426
106;1160
948;1553
234;855
1387;1308
1296;965
888;603
842;904
1496;1397
792;786
287;1772
1196;782
371;718
915;461
1413;1221
672;1110
1579;728
622;757
1599;1394
64;623
1055;1291
1164;1361
1741;1703
890;695
1334;559
1085;1550
650;609
82;105
372;1118
1036;178
1244;43
1111;1721
231;756
1279;1595
976;444
706;1290
1110;562
505;750
1700;1339
1420;1302
378;271
1303;1521
1196;1056
1265;1512
193;1029
748;932
625;451
733;163
1370;1393
853;221
576;86
1129;165
1031;1414
556;1440
1081;892
537;77
1054;418
426;1002
524;1049
1856;13
923;1165
1896;880
307;478
764;596
1178;813
1496;1847
770;79
1197;1007
703;1223
1057;442
800;378
1136;562
1051;415
654;793
1355;1208
487;1243
467;877
1983;1809
1341;620
539;959
944;327
1165;596
567;484
1286;632
423;650
1102;388
287;516
1711;979
1388;893
278;220
973;719
448;291
1126;622
592;864
119;25
489;56
278;1464
1189;1
357;376
459;1815
24;598
187;918
1424;1249
1109;1893
7;9
729;988
767;143
1501;1541
1495;887
928;144
722;773
504;301
1112;821
1649;1577
524;515
1520;660
1232;1055
1626;824
146;1051
992;732
1232;1392
321;1491
436;573
1628;1130
254;227
81;398
1317;1832
1731;1637
1471;1526
270;1108
871;379
839;595
343;232
536;219
1907;949
71;603
233;369
892;746
792;210
1002;1093
1568;160
954;1272
747;936
1647;1761
299;238
1235;740
728;1088
241;570
123;940
261;30
190;309
1781;1609
194;226
262;497
645;60
155;508
1111;759
201;1054
1653;783
284;473
966;1205
449;974
412;831
1303;848
249;13
1288;1289
1422;848
786;537
704;1482
438;614
1496;1293
291;790
1178;333
1172;1068
373;198
512;1527
11;1429
447;89
920;894
992;1881
991;505
1621;1559
157;1409
1069;853
803;130
624;429
123;305
733;714
182;8
920;1520
730;607
1254;1078
1736;1776
158;260
903;733
453;3
824;200
841;434
794;133
71;896
344;200
1015;790
77;1624
307;1582
1366;1136
709;1784
83;262
1568;1263
102;298
542;1250
176;1363
1327;1573
766;702
304;1244
431;912
225;51
842;508
1680;606
1189;200
141;392
1063;434
182;542
1550;1673
1829;1453
1093;178
243;692
459;434
450;38
1563;1369
1098;1451
121;1397
736;772
817;886
501;398
1342;397
703;182
549;630
1798;962
1376;640
124;269
795;836
93;667
745;801
564;5
90;426
1185;245
979;169
1333;68
734;1246
1599;1646
513;244
180;582
873;445
401;1367
830;789
1453;1588
754;551
405;253
759;223
1518;1406
415;389
285;1742
1069;802
256;780
1734;1634
978;180
1382;247
883;373
424;806
526;1029
1064;1182
402;430
795;1092
186;1274
280;1504
77;591
260;200
1842;1291
162;12
1026;1049
1653;1724
1555;281
1081;1306
1295;449
16;1020
517;156
415;986
1763;1533
1464;61
1034;517
672;153
610;560
1114;1081
1875;24
1678;1589
1027;380
940;518
1249;1442
925;1024
766;1385
214;146
1196;1099
1728;1736
926;16
1500;30
895;439
653;953
324;1734
202;562
411;236
1285;564
1502;213
627;76
1039;734
208;844
401;1492
316;1186
1349;529
301;1057
666;967
879;1564
753;650
1297;1332
1188;289
1352;299
727;1098
984;273
1155;457
970;769
379;630
916;989
903;640
470;834
956;281
980;1952
1412;911
637;322
416;663
925;978
1500;122
449;786
582;782
680;67
354;233
401;988
798;895
1358;545
1201;1032
815;736
628;1592
1606;140
1206;201
962;275
1476;1048
228;184
69;1001
1273;1295
188;1352
280;521
186;1045
657;1384
1573;416
1511;1818
611;370
274;1610
90;226
131;1018
107;645
1472;730
186;1252
806;126
562;389
856;198
951;1626
683;324
697;838
460;820
572;950
1658;906
1049;1322
1677;540
298;907
111;750
892;1277
589;161
407;430
796;1647
735;1184
1026;56
132;722
965;826
396;87
254;1454
1357;1687
394;426
580;1219
957;1465
62;1388
268;714
530;716
1200;970
737;699
655;712
88;4
276;655
1168;1577
1431;210
304;477
398;43
165;1432
862;919
331;768
289;619
79;770
215;1077
1056;175
155;1114
1342;512
183;1144
955;258
959;321
294;224
1250;1587
623;662
872;1320
788;1653
1941;1861
400;1648
1066;820
1137;962
463;1140
293;313
1168;894
1769;1481
48;817
18;610
1423;421
1657;1268
382;209
1296;99
1653;618
733;455
750;664
345;912
793;286
293;1050
508;416
1212;520
794;31
336;384
338;471
638;1169
763;1100
1716;1744
693;1748
1286;327
1276;597
1129;541
1024;925
242;888
176;1133
238;1537
1003;1146
315;104
1262;128
453;463
351;497
39;455
1510;1621
566;161
32;378
711;658
1068;255
1254;39
1745;292
683;1063
1158;1841
1031;151
1512;287
1772;858
1721;1063
802;595
1068;640
71;823
38;450
1498;343
1677;1304
1071;266
765;278
1018;794
714;1350
1242;1624
231;441
875;1163
198;626
1035;199
441;1033
1951;869
190;936
1448;1323
160;93
568;860
493;1198
930;1215
1621;1510
1565;335
235;64
1045;562
604;326
109;359
831;170
649;641
1765;258
1437;523
358;764
505;1749
426;1126
1439;782
518;556
1265;516
709;654
77;1617
131;599
801;1164
1804;663
515;166
591;442
866;579
92;372
620;566
116;554
602;1765
295;253
1863;1866
1258;1471
408;1293
524;1543
426;993
1285;208
542;1359
1642;106
1000;981
1754;1583
1161;316
220;669
357;251
505;428
319;1721
1035;402
469;584
189;420
319;305
706;1017
214;970
97;937
978;925
183;354
529;549
662;969
311;677
1157;1323
1288;1729
432;155
48;696
485;272
514;474
317;1581
1043;892
370;540
649;1106
922;1093
444;618
264;879
971;730
611;982
611;747
321;674
298;560
992;978
1345;1521
1162;1382
1262;1621
82;692
65;1322
872;419
1157;1055
1522;787
1397;1442
941;591
696;793
956;861
107;1002
424;763
666;217
234;839
644;599
1168;1481
465;756
588;252
908;352
468;749
1785;1686
1668;1214
1603;1281
1499;1130
622;500
1380;894
1311;1397
1143;1647
1170;323
1005;631
92;347
211;1566
1072;168
225;1127
773;1319
614;1715
81;1014
936;190
278;74
447;1435
853;995
158;192
770;944
837;731
857;990
1867;128
30;687
686;1026
710;396
1214;650
1262;770
1592;1317
685;937
426;1189
279;262
465;763
292;806
107;192
1279;1835
1368;258
908;991
695;890
804;99
263;641
544;410
197;976
1092;1265
305;581
9;329
513;898
423;69
1521;199
913;516
748;668
1303;320
644;629
628;38
798;821
1421;1133
128;1867
27;566
168;946
1286;1084
535;1492
814;323
502;1674
229;199
756;892
392;386
1296;124
1496;1698
1392;1725
1483;11
313;128
901;132
1131;229
417;719
1000;166
1889;585
1131;1121
1814;1811
69;381
1280;786
1576;854
948;792
75;1580
983;1098
678;1187
1008;1210
1137;1635
1189;159
60;895
1268;1119
685;1340
475;1149
330;637
339;692
1803;1090
647;1706
1052;940
1044;1261
806;772
158;8
1345;1218
499;290
1841;1043
621;1495
1029;840
1130;83
1587;1729
1095;210
672;1350
985;1552
26;140
938;776
401;619
18;270
430;1811
870;549
1931;1325
238;1056
115;573
256;697
765;610
671;1720
1768;1915
1347;1046
489;458
1226;1094
989;1096
758;710
269;466
213;1453
584;224
289;811
243;899
923;1617
526;198
26;977
260;1907
1031;186
1413;843
1537;1761
1581;317
309;1524
1647;472
211;1016
832;179
650;210
1530;544
1259;870
1586;1097
1023;223
692;639
1133;398
1563;1184
182;1189
770;525
527;709
741;223
959;1330
1091;417
1157;585
760;342
1536;302
438;1358
243;706
544;682
330;889
494;1213
912;611
681;637
299;498
1233;1432
187;1219
1617;323
200;1259
290;1352
6;20
845;1243
900;524
1416;1116
93;729
698;1848
909;517
326;604
1106;403
947;66
1045;1218
323;1302
746;1472
1065;823
1322;1370
1043;1611
327;539
161;534
1019;33
1054;190
508;763
1218;1472
1180;1521
946;220
30;1457
894;1380
958;142
276;1091
1054;1380
1428;527
142;958
812;1079
1002;37
234;1074
1193;1132
404;1731
1307;678
1608;1376
1702;308
840;1046
543;1311
96;552
128;313
1204;1127
729;1218
415;347
500;793
1237;452
935;1291
1394;1538
1059;224
1058;583
675;532
1048;1729
338;1273
1716;1462
1960;1597
31;523
621;910
588;1101
134;883
832;939
842;1194
1528;144
1506;1169
1035;1837
906;324
1125;1172
647;685
156;517
813;847
1110;735
854;852
365;674
902;1082
1731;1437
386;574
1436;869
566;524
944;770
875;1029
810;486
939;799
29;832
10;1464
1844;1619
904;497
1687;1357
191;1579
483;129
524;415
532;98
187;246
709;316
805;1445
1168;931
501;1302
288;1404
1132;743
999;1084
1543;1504
110;48
743;594
578;644
668;177
660;1520
477;677
106;110
1224;799
171;550
897;1153
658;754
365;428
1217;1168
756;940
970;136
625;590
1153;907
1063;339
1118;1065
61;1840
679;695
1322;767
212;1328
59;1127
599;1564
872;187
1798;221
957;1169
94;702
440;189
880;816
825;1461
751;795
697;457
513;364
813;1209
4;238
86;815
1285;1741
1539;1730
1557;1596
461;10
274;856
33;780
1470;352
318;1099
1198;520
1169;1526
987;65
1673;672
343;1284
975;1125
1010;507
998;505
578;198
715;490
309;141
875;535
34;188
1216;909
1301;197
83;1074
796;1193
677;143
406;990
782;131
1180;167
865;108
772;625
464;138
72;824
643;15
949;527
1318;1140
57;1398
307;1004
1788;1693
143;527
950;1020
1126;292
950;934
1738;1907
1399;302
1174;531
1105;830
676;1814
853;962
334;200
1408;1601
887;697
757;421
797;532
1643;1502
984;119
1339;501
926;722
1074;1190
864;461
789;1926
335;1565
578;1026
32;535
1491;1252
716;1150
742;372
1538;1340
832;679
204;821
800;413
161;938
1527;706
69;888
460;1442
1339;1700
1165;948
677;796
1221;874
48;1224
1499;1372
369;58
1282;1072
839;237
1346;629
204;939
716;651
994;737
714;945
1470;1481
25;840
1692;1591
237;1771
837;559
339;305
656;997
1491;891
725;181
511;797
1267;1637
865;570
1608;1194
816;749
370;529
827;308
877;660
28;441
1816;377
971;721
778;539
987;748
1276;630
475;1295
318;951
383;897
889;1102
1950;910
1120;988
864;398
322;284
1765;1882
1305;755
914;130
763;322
424;23
558;201
1215;1366
466;53
1215;145
825;587
3;1183
370;703
366;565
698;829
405;628
773;346
1444;1292
23;424
675;871
1224;42
311;284
285;1248
533;1113
564;912
176;625
290;214
406;808
1825;249
1892;1070
1894;1246
903;69
1059;722
1137;221
1088;5
140;1606
1470;180
658;538
932;199
245;1105
255;223
1188;907
76;411
1692;1714
737;1108
1019;272
1119;1226
1017;603
1141;1283
819;1897
346;900
884;353
281;26
1679;1809
390;81
889;652
1682;1681
524;448
169;979
896;653
1058;733
347;738
1323;808
316;920
1324;461
1844;1303
482;317
398;1517
361;1555
982;1552
362;267
883;434
1254;1204
1249;1215
201;1011
1429;1283
1449;1920
256;952
879;264
58;268
640;223
107;216
1077;215
1421;1518
77;537
160;1471
443;1131
1362;1709
64;171
59;1620
1132;584
276;488
672;1044
443;303
1443;1025
1275;124
1481;1769
1124;126
124;1831
1333;147
1341;1319
1032;1015
894;852
212;631
297;995
14;1011
1707;1282
419;655
947;747
817;1334
884;519
1218;353
108;65
102;53
908;426
327;1746
1124;1176
1163;1794
902;661
859;1186
1069;1510
690;266
87;38
653;896
841;193
163;311
179;870
1465;1339
1492;702
1829;1185
1022;376
477;259
452;219
1100;1030
477;1015
65;1405
847;849
1119;73
1164;296
137;961
1606;766
1287;294
9;91
1118;1543
1405;65
974;183
740;444
1379;274
518;351
951;538
171;64
18;1593
1608;152
882;1037
1583;214
199;1143
603;712
957;1282
809;1319
843;103
937;319
519;1006
1160;73
432;1006
1092;1142
676;939
1049;496
475;1288
779;597
120;29
640;1305
699;1655
1231;1163
1862;1247
1175;1155
47;167
911;254
799;877
627;1715
1600;1588
1122;165
906;330
176;421
572;1162
390;269
296;975
281;251
655;206
480;624
930;248
718;1091
1587;1267
625;637
1266;1495
1841;1158
1219;1141
1667;927
706;1195
155;1326
834;1344
645;384
856;528
1278;346
619;656
1001;785
1273;944
938;819
957;645
1558;384
750;538
168;344
1300;1105
1406;1765
1187;310
631;404
86;818
497;904
871;909
539;320
98;1441
1526;919
127;1061
476;379
800;718
1193;1273
1236;752
926;779
154;1093
848;334
333;1029
686;477
877;467
90;586
1243;487
720;116
329;1391
790;638
1588;422
1128;60
1934;629
754;1536
881;990
958;417
989;39
860;931
873;335
331;1031
908;582
1010;330
127;1391
180;978
994;872
59;224
789;736
306;284
379;645
58;1678
451;770
1435;921
137;121
745;776
550;171
410;1246
1188;553
889;899
1368;1095
845;363
571;236
389;1294
136;548
1689;1845
931;785
760;498
487;1084
282;715
988;490
395;179
660;877
712;603
241;318
920;1399
667;1444
1129;62
1393;1613
605;291
135;545
1303;1034
164;672
537;417
549;1205
782;1486
1670;439
736;995
384;810
466;607
214;1398
949;271
1719;1357
294;320
217;228
317;756
75;396
84;67
1154;1259
525;770
684;1461
541;147
226;1265
1553;359
784;381
335;873
102;406
350;248
755;1175
1534;284
572;244
1638;1552
800;692
699;407
1344;1397
354;430
1299;1760
1772;287
94;1038
1699;1181
1304;1591
406;1138
286;1431
486;810
434;503
494;17
927;192
794;621
911;647
858;462
251;981
69;693
900;80
379;773
707;225
205;201
1293;1190
994;785
814;353
893;1453
383;662
563;262
295;831
1189;384
827;1002
1330;774
164;145
135;587
1060;953
1492;490
763;6
752;1683
575;987
68;1333
934;950
1020;950
687;806
694;359
521;354
1064;886
927;1002
455;598
890;1518
265;1636
766;519
1457;533
464;441
535;26
701;1101
874;268
950;572
87;1085
592;681
475;181
1688;675
1099;173
438;342
1271;989
858;661
483;901
1272;1450
34;542
504;134
1023;913
832;168
313;798
493;672
523;511
640;552
885;535
758;1283
313;1326
1449;1141
1110;1703
679;672
496;657
80;1015
82;322
1046;482
1385;1446
672;699
93;890
585;453
666;73
1201;1122
262;1084
403;969
141;309
1128;832
733;793
1421;1191
6;669
586;90
666;46
147;234
409;510
1668;128
1300;796
273;204
469;1226
1476;451
212;137
1368;3
1199;1299
927;1525
296;1624
623;943
307;1297
917;647
1617;1705
842;1260
287;1118
309;190
388;295
757;1076
594;1525
1210;1008
894;1152
1386;1873
1056;189
799;572
498;633
1347;1572
829;1524
1040;490
520;132
14;1263
1243;845
344;815
1442;722
416;899
239;1291
1057;45
935;523
339;161
550;7
10;560
1409;1536
1341;832
1879;890
19;33
1329;827
1306;515
207;370
514;1300
519;104
155;678
1074;306
287;153
708;611
99;1266
1063;637
769;454
1712;915
1753;1119
1217;1443
121;508
96;145
329;1694
1289;1227
649;805
920;2
830;1590
682;976
1088;1191
190;704
367;1416
542;453
1399;1126
500;610
638;93
462;970
1063;32
1350;448
379;425
782;480
15;653
7;550
1245;1222
1024;391
174;1795
509;707
18;1327
637;25
1159;838
724;350
454;771
804;1060
1723;113
657;834
1383;1256
1418;989
455;491
355;298
851;954
912;485
774;1683
1504;1788
1559;1621
846;193
1214;19
114;242
194;1523
1654;646
871;920
1178;1610
1299;857
1012;433
337;266
1059;66
1535;1529
412;637
502;950
1703;931
705;1106
2;1236
123;1376
1007;1090
350;366
1106;802
512;500
48;1043
1458;1529
1444;44
334;281
734;889
1378;1620
1597;1784
131;1219
1094;720
728;874
943;344
1951;1060
968;140
469;1041
699;359
1552;1638
279;1059
540;1677
549;825
351;595
558;893
445;873
911;1277
195;1532
38;784
380;685
992;542
508;355
1306;558
1232;964
418;1382
1071;1598
418;546
416;157
552;863
188;1257
649;1012
896;347
1046;664
750;1708
1223;703
387;300
964;705
364;302
18;966
646;1294
313;449
504;536
647;1174
790;271
1098;376
1469;1506
1415;1101
325;869
1342;449
1087;285
398;998
526;1509
12;493
1728;1299
1210;696
735;1056
1862;1665
695;1319
580;804
1928;1672
808;169
1511;1333
211;691
958;837
335;949
740;448
551;921
731;663
699;541
827;1605
46;1697
1496;1784
96;16
824;1044
268;379
1138;1288
1059;1485
17;837
1381;157
185;357
247;1040
409;104
1203;242
1347;896
433;430
986;559
293;316
1593;1032
37;650
9;7
598;1654
560;1364
1773;464
814;521
409;526
1173;1195
352;705
417;537
351;1306
650;122
1098;56
260;212
1806;422
792;1395
591;941
1176;570
1520;192
1867;1569
1082;463
251;405
1174;1614
1672;1928
1117;172
75;849
131;5
1545;310
1513;1462
778;875
1473;293
1631;674
1351;265
100;612
930;82
1215;1563
308;212
1140;1067
857;175
1255;1322
1198;1408
639;17
383;1609
883;39
119;397
1730;1569
1290;1282
935;4
147;92
833;532
1039;470
1307;511
260;1939
1384;227
887;942
24;808
350;875
781;641
484;1507
579;930
747;1583
913;1112
1325;579
217;1334
651;1110
772;1436
381;704
382;554
451;1005
861;851
1383;949
1110;672
597;544
1049;951
1027;130
466;158
1877;498
931;860
922;723
1181;88
36;514
275;685
226;90
1334;208
947;946
300;1300
262;437
512;919
417;958
1207;1355
1043;1841
1687;962
885;930
1391;1714
536;249
674;1407
792;858
919;42
1305;907
1267;478
29;1131
254;1059
1265;1352
1050;1569
1466;1559
793;175
253;424
85;1112
516;570
1614;1109
473;1247
1853;1619
362;296
914;646
498;1401
887;805
23;769
30;617
622;900
975;605
602;740
565;912
815;96
727;1362
1752;811
1078;1061
244;572
800;571
652;912
1074;508
1356;305
613;830
1004;603
554;673
839;317
409;213
704;190
861;1328
594;348
517;302
1092;898
968;65
822;1710
725;760
68;372
954;874
926;53
700;1469
380;1483
877;1489
933;528
969;942
1681;1467
890;1040
1159;222
769;376
210;188
1584;1644
1248;565
189;751
648;1745
549;34
106;1400
591;77
614;40
227;477
225;446
1346;828
593;1318
210;773
399;2
743;1198
714;37
287;709
144;111
1542;702
397;949
138;464
350;1527
708;1532
862;181
170;105
1097;762
727;1132
1307;1190
362;624
435;832
356;1081
911;1030
332;90
597;1010
1590;1858
1505;1397
277;1677
908;425
354;556
291;731
268;594
1469;277
781;1066
23;481
349;887
259;121
932;748
1524;309
88;618
848;1152
1259;527
1383;733
679;982
430;1517
87;962
825;549
777;1754
419;116
182;703
1786;1412
1215;513
468;675
1186;1228
923;986
895;30
456;678
1483;535
478;459
1675;742
262;1100
458;1150
926;1390
1440;1806
786;1046
1650;1195
632;1288
257;1615
701;677
258;1329
124;99
916;1192
978;587
864;1538
422;628
153;534
340;926
1648;21
1423;1018
1854;1495
661;150
354;123
2;40
1199;227
415;99
89;392
504;661
1420;1598
1229;1476
17;1795
749;1566
64;46
45;1344
29;314
983;383
426;90
238;807
94;958
1205;1032
880;1376
1131;828
1375;1387
1042;684
1413;289
756;465
1318;1334
220;749
4;406
1540;561
284;398
1042;614
1116;1676
745;1299
823;459
1674;582
34;1524
135;1236
1499;331
901;1455
188;1179
841;698
647;777
1694;645
824;1245
573;231
817;498
526;1202
113;677
345;1297
589;423
1548;1598
433;871
410;54
1583;345
487;221
260;1098
793;176
577;355
1680;532
946;60
1697;1265
566;157
51;230
1194;583
743;527
1204;290
1527;678
766;115
961;652
455;1407
1037;378
52;286
763;508
544;746
1166;1866
979;179
738;238
277;1638
1696;1029
752;815
383;1041
497;696
1600;1549
1376;1505
122;301
991;1516
546;520
95;880
