8898,2014,6572,2015-08-23 05:29:44.550000000
8899,4101,8041,2015-12-05 18:15:27.470000000
8900,1753,6221,2015-12-18 13:43:29.200000000
8901,1070,5523,2014-07-17 04:33:41.410000000
8902,4757,6965,2014-03-06 22:14:02.310000000
8903,577,4596,2015-03-17 06:01:28.800000000
8904,1720,8739,2014-09-15 15:38:33.250000000
8905,4376,769,2015-08-01 23:03:58.630000000
8906,1210,7118,2014-05-16 17:33:00.770000000
8907,3991,5630,2015-04-22 00:02:03.570000000
8908,4172,1240,2015-01-08 01:47:36.100000000
8909,2217,1311,2015-02-17 00:50:03.140000000
8910,2826,9731,2014-06-05 12:36:30.650000000
8911,3737,9293,2014-04-02 20:09:34.190000000
8912,992,568,2015-06-19 22:39:52.390000000
8913,28,4211,2014-10-03 18:07:59.790000000
8914,4425,6034,2015-02-12 09:45:54.580000000
8915,3600,7503,2014-02-02 21:36:00.160000000
8916,253,6362,2015-09-22 01:39:39.410000000
8917,1750,2539,2014-05-25 02:28:03.200000000
8918,4105,2720,2014-12-31 13:39:24.040000000
8919,2604,9052,2014-02-01 22:59:52.470000000
8920,2947,1166,2015-02-09 02:50:47.480000000
8921,1427,8370,2014-06-01 03:23:03.010000000
8922,500,158,2014-04-26 12:42:01.440000000
8923,2309,4010,2015-05-04 20:41:49.790000000
8924,4100,526,2015-05-09 09:55:04.350000000
8925,867,261,2014-02-14 02:55:54.580000000
8926,4458,7810,2015-12-31 05:02:56.410000000
8927,1768,1915,2015-12-24 13:48:14.480000000
8928,1174,2451,2015-08-23 02:49:32.980000000
8929,1869,9067,2015-01-17 08:21:33.380000000
8930,3252,5874,2014-12-10 06:10:12.210000000
8931,1734,5679,2015-08-05 13:41:19.490000000
8932,1100,7025,2014-05-22 10:52:12.850000000
8933,3186,9128,2014-09-22 04:43:49.220000000
8934,318,466,2014-08-09 07:27:50.320000000
8935,703,7006,2014-03-10 15:09:56.100000000
8936,3198,3855,2014-12-05 18:19:57.780000000
8937,3642,7132,2015-06-02 11:49:46.900000000
8938,4933,1171,2015-10-28 04:30:02.060000000
8939,437,1235,2014-12-06 10:18:26.600000000
8940,2412,4680,2015-02-08 00:48:25.360000000
8941,185,4961,2014-06-23 20:07:12.450000000
8942,1937,7108,2015-05-31 20:53:48.430000000
8943,2765,2947,2015-12-25 08:59:40.170000000
8944,4296,8276,2014-02-02 10:35:53.190000000
8945,2059,1680,2014-09-01 07:42:26.170000000
8946,753,7405,2014-07-17 08:39:27.090000000
8947,2187,6622,2014-03-12 01:36:26.960000000
8948,9,8688,2015-03-24 03:07:26.720000000
8949,3669,9864,2014-10-13 20:13:05.040000000
8950,1959,2593,2015-09-25 01:22:51.840000000
8951,1192,3582,2014-07-07 16:42:20.760000000
8952,2610,1414,2015-03-17 17:42:37.550000000
8953,43,3161,2014-10-18 05:00:11.460000000
8954,1195,8871,2014-09-06 10:53:09.050000000
8955,2357,1190,2014-04-08 18:41:06.310000000
8956,2371,3675,2014-11-28 11:35:49.620000000
8957,1769,4672,2014-08-19 04:48:55.080000000
8958,3357,2939,2014-05-28 12:45:00.890000000
8959,1560,2403,2015-06-15 12:58:06.930000000
8960,4396,6047,2014-10-25 18:20:52.900000000
8961,4623,1586,2014-04-23 04:47:40.400000000
8962,3950,5372,2015-09-27 03:41:37.740000000
8963,4085,8237,2015-01-20 19:48:42.790000000
8964,2240,1342,2015-10-16 18:44:25.190000000
8965,1832,2870,2014-09-09 13:46:38.800000000
8966,1654,4543,2014-06-06 13:43:59.290000000
8967,2033,626,2014-07-27 05:14:52.310000000
8968,4109,2410,2015-11-25 11:47:43.230000000
8969,3633,7706,2014-08-12 04:52:18.690000000
8970,3726,2930,2014-04-03 07:57:42.310000000
8971,1423,3284,2015-05-07 11:32:16.760000000
8972,3118,9369,2014-07-21 08:23:12.470000000
8973,1800,6991,2015-07-08 05:28:16.960000000
8974,4498,462,2015-04-20 21:53:12.030000000
8975,2615,5186,2015-06-05 03:28:02.300000000
8976,2474,2476,2014-03-12 17:21:18.770000000
8977,4680,3105,2014-06-29 04:34:48.470000000
8978,1497,9055,2014-06-08 03:51:16.680000000
8979,3680,7176,2014-12-11 07:42:55.010000000
8980,3450,9784,2015-12-20 16:13:56.790000000
8981,4142,1728,2014-09-02 21:16:35.090000000
8982,2849,4191,2014-03-20 15:45:34.200000000
8983,1975,3559,2014-08-09 21:05:45.560000000
8984,1468,7813,2015-01-19 16:35:11.890000000
8985,2231,2311,2014-03-18 17:21:24.490000000
8986,4833,4256,2014-09-08 10:29:55.630000000
8987,514,8593,2014-07-23 10:38:27.540000000
8988,4860,220,2014-07-03 14:15:39.320000000
8989,2418,4149,2015-03-27 11:02:18.880000000
8990,2819,1038,2015-10-19 07:38:51.970000000
8991,4020,1576,2015-06-11 06:34:30.080000000
8992,4638,7485,2015-06-24 13:25:53.850000000
8993,2592,9782,2014-07-22 11:59:32.470000000
8994,3768,3554,2015-07-15 06:27:49.950000000
8995,2753,9296,2014-03-30 12:23:15.110000000
8996,4556,307,2014-05-26 19:11:38.200000000
8997,1597,2018,2014-03-11 16:41:28.970000000
8998,2074,2183,2015-09-18 13:32:38.750000000
8999,685,6002,2015-09-11 23:43:20.090000000
9000,1166,2480,2015-11-18 22:24:52.500000000
9001,749,3030,2015-07-27 04:34:17.230000000
9002,936,1452,2014-09-02 05:25:31.790000000
9003,102,426,2014-06-05 12:52:03.030000000
9004,4363,8337,2015-02-02 00:30:15.690000000
9005,992,1001,2015-03-11 22:16:45.040000000
9006,2236,5203,2014-04-26 13:13:57.800000000
9007,1508,9063,2015-04-24 16:14:56.950000000
9008,1935,1546,2015-05-10 01:06:07.020000000
9009,20,1168,2015-05-26 04:54:41.900000000
9010,4379,6343,2014-02-09 09:57:46.250000000
9011,3236,5321,2014-06-21 17:53:28.370000000
9012,1967,4968,2015-04-19 07:38:24.710000000
9013,2793,4167,2014-07-09 12:50:27.510000000
9014,503,1110,2015-03-26 05:41:28.800000000
9015,1787,85,2015-04-30 05:33:55.280000000
9016,3192,3708,2015-10-03 06:30:26.830000000
9017,3338,8445,2014-11-19 12:37:59.890000000
9018,1445,8471,2014-05-22 07:06:49.160000000
9019,4010,683,2014-06-12 15:57:42.510000000
9020,2960,2671,2014-10-03 07:37:40.060000000
9021,2979,1293,2015-06-30 06:51:06.050000000
9022,3576,5550,2014-03-22 17:27:50.610000000
9023,2128,7332,2015-10-04 20:00:33.870000000
9024,1566,5785,2015-08-24 22:26:30.930000000
9025,2361,2009,2014-05-08 09:24:17.850000000
9026,1132,5021,2014-11-15 09:12:14
9027,3371,4417,2014-09-24 09:34:20.110000000
9028,451,7598,2015-05-26 01:34:43.050000000
9029,2394,5384,2015-01-23 21:13:07.480000000
9030,1350,8393,2015-09-18 08:55:02.530000000
9031,2848,3055,2015-01-16 16:11:18.030000000
9032,2811,2988,2014-10-06 17:42:54.940000000
9033,2464,8079,2015-12-12 13:07:35.980000000
9034,4946,1361,2015-01-04 02:52:50.870000000
9035,1727,8904,2015-12-11 06:38:49.240000000
9036,3584,5003,2015-12-18 11:27:10.860000000
9037,4300,3095,2015-01-30 01:33:11.990000000
9038,1157,7592,2015-08-20 06:12:54.610000000
9039,3216,3108,2014-05-18 20:07:09.460000000
9040,4937,5357,2014-11-21 06:46:31.330000000
9041,842,5825,2014-12-09 16:27:08.220000000
9042,4969,1807,2014-04-20 01:00:56.180000000
9043,2098,4800,2015-02-12 05:30:06.400000000
9044,838,302,2015-01-18 07:54:12.030000000
9045,2547,8636,2014-07-23 09:43:54.330000000
9046,4662,8619,2015-10-14 15:35:05.360000000
9047,197,551,2015-08-26 21:02:47.020000000
9048,2625,8798,2014-06-24 19:18:16.920000000
9049,3828,2260,2015-08-28 03:51:25.910000000
9050,2911,3132,2015-09-20 08:05:49.320000000
9051,4623,1966,2015-04-08 19:38:43.570000000
9052,4828,958,2014-05-07 07:26:13.420000000
9053,3824,5464,2014-02-26 06:42:55.640000000
9054,3590,2027,2015-08-26 08:31:49.770000000
9055,1065,7690,2014-12-17 02:54:11.190000000
9056,3316,5624,2015-12-21 12:53:58.340000000
9057,15,1227,2015-06-01 04:04:49.230000000
9058,957,687,2014-06-28 14:20:14.950000000
9059,23,2313,2015-11-29 17:21:23.540000000
9060,4880,1244,2014-09-30 09:02:12.910000000
9061,2793,3186,2014-06-18 15:52:29.630000000
9062,2571,7428,2014-04-09 06:35:17.510000000
9063,1238,7568,2014-06-27 01:57:54.090000000
9064,497,8852,2014-05-06 22:14:46.170000000
9065,4458,21,2014-09-01 16:01:04.830000000
9066,1199,1986,2014-06-08 13:31:04.310000000
9067,3852,4287,2014-11-11 13:00:19.620000000
9068,1222,4536,2015-06-08 19:41:01.320000000
9069,625,3941,2015-11-24 14:09:58.160000000
9070,4435,6933,2014-05-16 03:43:06.890000000
9071,2311,4549,2014-04-29 10:50:51.930000000
9072,3888,3734,2015-05-07 10:25:56.880000000
9073,2707,7056,2014-09-12 00:03:59.920000000
9074,1224,610,2015-03-14 05:19:50.740000000
9075,2433,8336,2015-11-09 19:27:35.960000000
9076,2852,9376,2015-08-28 06:34:11.100000000
9077,4406,9425,2015-04-04 16:04:19.780000000
9078,3808,4097,2014-04-07 13:17:36.200000000
9079,1513,7326,2014-06-25 07:20:45.620000000
9080,3926,4747,2014-09-14 01:48:07.850000000
9081,1660,8925,2015-03-14 11:13:42.040000000
9082,4937,4476,2015-09-22 20:03:11.370000000
9083,2827,852,2014-11-30 18:34:38.130000000
9084,4060,8546,2014-10-10 16:01:33.350000000
9085,2978,3734,2015-10-06 06:17:51.710000000
9086,216,6533,2015-01-15 10:32:05.210000000
9087,390,6,2015-12-18 10:25:25.940000000
9088,3501,2350,2014-02-05 01:33:00.900000000
9089,689,5187,2014-04-07 10:46:14.590000000
9090,3316,6005,2015-02-07 12:09:29.390000000
9091,3352,7829,2015-01-21 09:45:35.350000000
9092,2538,1005,2014-10-16 12:26:06.650000000
9093,501,1535,2015-01-31 04:51:09.510000000
9094,1148,7843,2015-08-03 05:16:42.220000000
9095,1845,902,2015-11-03 02:03:28.340000000
9096,4840,1927,2014-08-03 23:25:24.640000000
9097,3686,9028,2015-07-10 20:26:00.340000000
9098,4690,6808,2015-11-01 11:44:56.100000000
9099,819,9810,2014-08-26 03:38:53.970000000
9100,350,9146,2014-08-18 08:03:09.660000000
9101,4700,5307,2014-05-18 23:06:37.440000000
9102,4322,5221,2015-12-29 04:14:54.260000000
9103,4774,6703,2015-05-19 12:44:20.590000000
9104,1518,7584,2014-06-10 10:19:15.040000000
9105,2007,3611,2014-04-19 14:57:05.970000000
9106,3628,2799,2015-06-20 01:14:55.560000000
9107,77,1848,2015-10-24 10:03:28.240000000
9108,256,8209,2014-05-17 19:31:42.180000000
9109,343,5756,2015-03-23 09:29:39.670000000
9110,4766,6727,2015-08-19 14:10:25.080000000
9111,4204,5589,2014-10-19 01:29:09.880000000
9112,4484,6048,2014-10-15 15:20:05.190000000
9113,2917,6673,2014-12-08 09:03:57.650000000
9114,3511,4580,2015-05-16 06:00:53.830000000
9115,3924,2819,2014-05-26 21:12:18.140000000
9116,2919,6347,2014-09-26 01:53:38.760000000
9117,4107,9901,2014-06-12 04:12:45.960000000
9118,876,1389,2015-03-31 15:56:31.370000000
9119,3045,5267,2014-12-05 21:59:45.560000000
9120,4099,9651,2014-06-08 05:11:12.170000000
9121,2438,7267,2015-04-13 17:37:52.930000000
9122,3449,8085,2015-08-02 13:49:31.880000000
9123,608,1252,2015-11-12 18:23:03.370000000
9124,1880,932,2015-08-22 21:03:40.570000000
9125,3615,2578,2015-12-25 02:14:10.160000000
9126,570,902,2015-05-19 16:28:33
9127,31,2840,2015-03-01 02:40:16.270000000
9128,4526,9093,2014-09-07 05:24:52.530000000
9129,2069,1505,2015-10-01 09:43:20.060000000
9130,2310,4926,2015-12-06 01:36:41.830000000
9131,1137,579,2015-08-09 03:35:22.860000000
9132,866,2664,2014-12-26 12:13:15.530000000
9133,3257,2280,2015-05-26 18:17:29.550000000
9134,2087,1524,2014-03-11 08:34:26.560000000
9135,188,8865,2014-02-10 03:31:55.150000000
9136,547,5061,2015-07-25 17:18:04.060000000
9137,1983,2804,2015-06-24 16:23:33.930000000
9138,1029,715,2014-12-26 22:07:03.210000000
9139,2344,5151,2014-11-12 10:56:05.840000000
9140,4073,5314,2014-04-11 14:52:47.250000000
9141,2088,2205,2015-10-22 14:35:26.120000000
9142,183,631,2015-12-29 08:18:20.090000000
9143,1621,3572,2014-08-18 15:01:12.330000000
9144,3679,1957,2014-02-05 23:04:39.370000000
9145,8,8747,2015-06-01 07:21:35.910000000
9146,1125,8201,2015-06-19 16:43:26.160000000
9147,2903,509,2014-05-03 16:12:23.160000000
9148,2054,3593,2015-05-25 12:38:31.860000000
9149,4168,7844,2014-10-19 02:29:52.310000000
9150,1098,3734,2014-06-12 10:55:46.620000000
9151,2478,1155,2015-02-09 05:03:01.250000000
9152,2551,3269,2015-06-08 04:25:25.610000000
9153,3585,6972,2014-06-27 17:22:21.080000000
9154,1887,1271,2014-05-23 10:42:50.970000000
9155,4724,5041,2014-08-14 01:52:56.190000000
9156,4238,6371,2015-03-16 02:07:20.710000000
9157,4033,5972,2015-05-31 22:00:56.270000000
9158,3591,8219,2015-01-18 01:34:44.570000000
9159,2987,1302,2015-04-18 16:53:05.120000000
9160,4904,2871,2015-09-22 21:49:31.200000000
9161,2080,4008,2015-11-29 09:14:12.510000000
9162,261,7112,2014-06-19 13:49:45.830000000
9163,1407,5817,2015-11-01 20:22:12.930000000
9164,3230,9934,2014-03-28 15:42:24.150000000
9165,31,3585,2014-09-03 03:59:32.010000000
9166,2822,3632,2014-06-16 09:55:24.410000000
9167,3804,9421,2015-08-04 02:15:28.840000000
9168,3000,1816,2014-11-04 04:56:41.240000000
9169,1193,2525,2015-04-19 06:23:40.700000000
9170,373,2770,2015-09-23 18:50:43.140000000
9171,2284,236,2015-10-27 19:00:35.180000000
9172,2981,5720,2015-06-15 18:15:25.110000000
9173,198,4947,2015-09-08 20:41:25.090000000
9174,3554,1976,2014-11-21 19:38:12.840000000
9175,2316,9795,2015-11-28 09:47:08.430000000
9176,1424,3159,2015-05-07 17:49:36.850000000
9177,2802,1959,2014-04-05 12:18:55.260000000
9178,319,6195,2014-07-05 01:06:20.020000000
9179,216,6612,2014-05-29 08:37:58.890000000
9180,1249,1149,2015-04-16 12:37:24
9181,119,234,2015-02-11 20:32:50.920000000
9182,4980,5782,2015-02-05 11:59:44.710000000
9183,2265,8075,2015-03-11 06:23:15
9184,4968,7394,2015-06-16 00:14:52.850000000
9185,3282,8994,2014-04-27 13:43:27.560000000
9186,1804,6721,2015-10-30 09:49:44.980000000
9187,4738,7054,2014-03-26 11:25:32.590000000
9188,3073,8438,2015-11-01 18:07:41.780000000
9189,523,2332,2014-07-23 23:09:11.050000000
9190,4236,4199,2015-09-27 23:52:42.270000000
9191,2758,2550,2014-07-14 02:41:17.490000000
9192,2543,7800,2015-07-27 01:05:48.240000000
9193,2488,9427,2015-03-26 10:16:20.970000000
9194,210,1984,2015-07-30 11:57:04.500000000
9195,150,6857,2014-06-28 13:50:09.040000000
9196,4623,1287,2014-10-22 15:47:42.720000000
9197,2862,5360,2014-12-04 21:34:49.160000000
9198,687,9912,2014-08-18 07:40:47.430000000
9199,965,2018,2015-12-11 22:27:19.480000000
9200,386,564,2014-04-03 00:12:47.940000000
9201,622,159,2015-06-17 18:32:12.370000000
9202,3508,2845,2014-11-25 04:33:07.860000000
9203,1518,8802,2014-02-26 21:22:09.020000000
9204,715,7783,2014-10-19 02:14:37.850000000
9205,2028,7504,2014-10-03 06:32:14.810000000
9206,4346,9682,2015-01-17 14:22:15.840000000
9207,4209,4334,2014-12-16 02:19:50.990000000
9208,815,2579,2015-11-29 20:15:36.670000000
9209,140,996,2014-08-25 10:56:27.890000000
9210,2319,3976,2015-03-01 19:37:44.080000000
9211,866,2961,2014-11-02 00:35:09.620000000
9212,519,7021,2014-12-26 06:02:53.890000000
9213,2630,5355,2015-02-19 18:40:28.640000000
9214,3770,9163,2014-02-21 09:02:02.500000000
9215,1301,9710,2014-10-23 00:53:26.910000000
9216,4340,5207,2014-02-26 00:27:53.780000000
9217,2657,7792,2014-05-05 10:32:35.890000000
9218,788,857,2014-12-23 01:29:11.150000000
9219,2793,4192,2015-04-21 18:11:34.220000000
9220,1376,8117,2014-04-21 04:12:37.810000000
9221,2945,8565,2014-10-02 06:04:30.420000000
9222,4596,7078,2015-05-10 18:14:16.640000000
9223,3564,2035,2015-03-10 23:32:41.530000000
9224,1944,5541,2015-11-02 16:23:32.310000000
9225,1953,5565,2014-04-10 09:28:28.190000000
9226,4264,1808,2014-03-19 12:31:02.580000000
9227,1632,6617,2015-12-09 18:48:24.940000000
9228,1187,2510,2014-12-19 15:51:22.980000000
9229,4550,3799,2015-07-25 09:31:43.510000000
9230,2613,7278,2014-11-05 16:58:52.680000000
9231,4374,2775,2015-07-22 00:34:43.550000000
9232,4822,2584,2014-02-02 13:28:25.590000000
9233,1799,1025,2014-09-11 12:00:20.690000000
9234,3172,1942,2015-08-26 01:13:15.430000000
9235,4263,5113,2015-12-07 08:34:05.650000000
9236,3251,8250,2015-08-08 05:54:08.520000000
9237,795,680,2015-08-09 19:36:59.390000000
9238,1231,7114,2014-04-04 22:23:51.980000000
9239,2386,1048,2014-05-06 12:08:11.550000000
9240,3188,8641,2015-05-23 04:24:14.250000000
9241,121,9248,2015-04-13 04:25:26.980000000
9242,2615,4425,2014-06-10 01:11:41.820000000
9243,110,6679,2015-07-08 13:48:22.700000000
9244,1963,5499,2015-04-21 09:04:12.950000000
9245,4765,8423,2014-06-23 23:23:52.850000000
9246,1479,7217,2015-05-24 05:18:57.950000000
9247,158,3626,2014-03-08 20:18:05.570000000
9248,693,2414,2014-04-20 15:42:26.180000000
9249,4112,3167,2014-10-02 07:20:58.230000000
9250,3116,7726,2015-03-01 09:42:56.350000000
9251,912,5734,2014-05-17 00:34:22.760000000
9252,2938,4474,2015-08-16 08:54:40.580000000
9253,581,9125,2014-04-19 14:08:59.670000000
9254,254,1782,2014-03-16 01:53:05.090000000
9255,4365,1659,2014-09-29 20:32:53.130000000
9256,4675,8924,2015-03-06 02:15:38.490000000
9257,727,6934,2014-11-21 04:29:52.770000000
9258,33,7815,2014-08-03 19:54:48.820000000
9259,3042,1671,2014-09-17 02:59:56.980000000
9260,1809,8193,2015-12-31 11:44:03.270000000
9261,1576,4321,2014-10-13 01:19:05.660000000
9262,3897,8106,2015-08-20 06:27:51.470000000
9263,2287,4798,2015-05-15 21:59:47.290000000
9264,133,1047,2014-05-21 23:42:13.320000000
9265,3642,9920,2014-03-11 18:49:15.870000000
9266,2932,9446,2015-01-28 12:54:33.810000000
9267,1943,6144,2015-07-19 21:40:05.060000000
9268,2583,4145,2014-09-18 00:02:29.690000000
9269,1463,2046,2015-10-11 17:11:35.640000000
9270,632,10,2014-07-30 00:39:31.350000000
9271,4383,116,2014-10-27 08:15:51.030000000
9272,4988,1443,2015-09-17 06:50:10.430000000
9273,4881,2303,2014-08-01 18:07:39.150000000
9274,3391,8464,2015-01-29 16:01:14.460000000
9275,4880,153,2014-09-25 18:38:02.410000000
9276,1547,6091,2014-04-06 15:48:20.440000000
9277,2663,1860,2015-04-08 08:40:51.020000000
9278,464,1011,2014-04-10 04:05:47.880000000
9279,72,553,2015-03-30 16:10:42.320000000
9280,2608,2427,2015-02-14 07:18:07.830000000
9281,1761,8569,2014-12-28 00:54:55.690000000
9282,2440,4820,2014-08-03 12:43:59.740000000
9283,1131,5294,2015-10-09 18:04:04.580000000
9284,2935,1713,2015-01-14 12:58:08.780000000
9285,2126,3153,2015-12-22 04:42:03.320000000
9286,2347,5621,2015-01-29 18:39:20.920000000
9287,3225,4593,2014-06-06 22:54:20.940000000
9288,4359,9338,2015-02-28 16:28:41.120000000
9289,3933,7189,2015-11-01 03:48:40.740000000
9290,1243,1691,2015-01-31 18:06:35.650000000
9291,102,284,2015-02-18 14:22:27.860000000
9292,595,9967,2015-06-13 08:58:52.250000000
9293,1105,9206,2014-10-11 07:13:57.250000000
9294,2119,5859,2015-06-04 21:54:19.110000000
9295,864,4075,2014-02-28 04:02:21.220000000
9296,4939,4812,2014-05-21 05:20:32.870000000
9297,3036,2773,2015-05-14 11:23:23.230000000
9298,701,867,2014-12-23 13:22:55.800000000
9299,4879,9642,2015-04-17 08:06:06.040000000
9300,2002,5457,2015-06-14 15:45:31.920000000
9301,1365,253,2015-01-31 14:05:40.270000000
9302,4315,4974,2015-03-30 10:56:45.730000000
9303,987,2543,2014-10-14 11:54:22.320000000
9304,1136,8221,2015-07-18 04:16:56.770000000
9305,4612,7941,2015-09-16 22:23:15.420000000
9306,1309,4922,2014-05-15 00:52:39.960000000
9307,1668,7656,2015-01-11 13:17:53.560000000
9308,2195,7939,2015-06-02 22:08:31.090000000
9309,3356,2363,2014-04-27 13:34:11.500000000
9310,4380,7869,2015-12-07 00:23:14.750000000
9311,455,1234,2015-12-15 09:52:36.810000000
9312,3640,7112,2014-02-22 06:18:54.700000000
9313,4921,5967,2014-07-20 09:20:00.640000000
9314,4354,821,2014-08-13 16:10:57.490000000
9315,73,2573,2015-12-24 07:08:30.590000000
9316,4755,1195,2015-11-29 19:40:21.900000000
9317,1727,6870,2015-10-04 22:06:06.110000000
9318,3184,4633,2015-02-07 21:50:08.780000000
9319,2517,4502,2015-10-21 09:02:45.090000000
9320,3746,8759,2014-06-22 17:51:40.230000000
9321,1014,4756,2015-12-17 17:48:28.330000000
9322,2580,8490,2015-02-18 06:14:18.730000000
9323,272,2367,2015-05-02 20:16:10.210000000
9324,2727,3152,2014-03-09 11:33:10.810000000
9325,48,8488,2014-04-25 11:57:25
9326,4642,7771,2014-03-12 17:54:31.090000000
9327,4505,426,2014-06-27 01:06:19.910000000
9328,3539,8631,2015-12-25 07:04:26.190000000
9329,2003,7917,2014-12-26 06:36:57.860000000
9330,4795,8992,2015-09-12 18:58:13.120000000
9331,2588,1416,2015-08-28 21:40:50.510000000
9332,3195,4025,2014-12-14 10:07:08.870000000
9333,1301,132,2014-05-23 17:47:41.110000000
9334,1089,5874,2014-03-11 08:05:45.990000000
9335,974,6668,2015-06-07 22:56:14.900000000
9336,2428,6236,2014-05-13 23:59:14.920000000
9337,4633,7067,2014-05-16 08:05:46.370000000
9338,609,7123,2015-11-29 02:19:57.110000000
9339,3320,7879,2015-07-28 02:03:11
9340,2259,9507,2014-03-26 09:57:09.910000000
9341,3794,2669,2015-10-17 18:42:24.010000000
9342,1358,7556,2015-06-30 20:00:25.330000000
9343,1963,5910,2014-11-21 11:44:39.380000000
9344,2628,9263,2015-04-26 08:48:01.010000000
9345,4525,3831,2014-10-31 23:10:28.190000000
9346,2476,3527,2014-10-16 05:38:19.650000000
9347,3764,5863,2014-11-14 20:47:55.030000000
9348,1199,472,2015-04-23 22:56:55.800000000
9349,3376,4739,2015-07-01 11:56:10.580000000
9350,1327,5667,2015-04-22 17:29:07.660000000
9351,3552,9349,2014-10-18 15:55:34.200000000
9352,2437,4877,2014-10-27 10:27:54.240000000
9353,400,8903,2014-06-08 22:02:31.710000000
9354,244,5618,2014-04-26 21:17:13.470000000
9355,1967,3554,2014-08-07 16:20:12.190000000
9356,3074,1155,2014-07-20 00:42:36.710000000
9357,1218,88,2015-05-06 00:21:10.660000000
9358,534,2156,2015-06-16 13:05:19.460000000
9359,1259,3478,2014-11-21 12:01:38.720000000
9360,970,6120,2015-02-13 20:59:28.490000000
9361,4276,3637,2014-12-13 14:12:24.190000000
9362,891,4822,2014-02-22 12:32:18.780000000
9363,597,4725,2014-10-25 00:20:11.590000000
9364,3503,1453,2014-05-08 14:54:34.210000000
9365,3415,7132,2015-04-20 12:52:48.280000000
9366,4155,4154,2015-02-20 09:42:03.380000000
9367,1939,2962,2015-08-15 20:36:13.400000000
9368,1914,836,2015-02-19 17:30:01.570000000
9369,4029,3785,2015-07-03 18:24:49.020000000
9370,646,1457,2014-04-15 11:13:27.400000000
9371,4000,4072,2015-03-08 20:26:40.470000000
9372,869,8430,2015-08-04 01:47:30
9373,4490,2644,2014-07-25 19:34:35.810000000
9374,2105,9761,2015-05-21 00:56:25.690000000
9375,2229,1279,2014-12-16 19:45:23.070000000
9376,2618,4205,2014-04-02 12:25:21.690000000
9377,4908,6030,2015-07-30 09:12:07.390000000
9378,4153,1297,2014-11-05 19:09:54.690000000
9379,3885,5093,2015-10-19 16:24:41.400000000
9380,4151,9230,2015-09-20 23:17:12.050000000
9381,1780,119,2015-05-28 14:52:35.760000000
9382,3571,4737,2015-11-28 01:06:15.370000000
9383,2372,5245,2015-12-06 20:05:17.350000000
9384,1124,5981,2015-09-13 10:51:26.490000000
9385,2280,2711,2015-11-16 16:27:04.690000000
9386,4169,3002,2014-10-04 22:30:00.440000000
9387,2751,1945,2014-10-24 00:48:18.110000000
9388,1150,2784,2014-11-24 03:57:42.710000000
9389,3959,204,2014-10-23 23:48:15.580000000
9390,2748,1104,2015-09-24 08:50:45.910000000
9391,1596,6249,2014-06-18 08:51:29.330000000
9392,1441,2764,2014-02-13 07:30:01.620000000
9393,2418,6796,2015-01-23 10:41:40.100000000
9394,1465,121,2015-04-28 10:42:14.290000000
9395,1495,5283,2015-03-03 17:30:58.090000000
9396,2728,6001,2015-10-16 13:30:02.020000000
9397,2217,610,2014-06-18 04:47:38.520000000
9398,4431,9536,2014-02-04 19:51:24.630000000
9399,2801,2271,2015-07-08 23:28:10.020000000
9400,404,6329,2015-10-23 11:50:06.710000000
9401,3249,4428,2014-08-26 13:27:22.670000000
9402,420,8202,2014-11-15 01:23:33.530000000
9403,2807,581,2014-07-23 07:16:06.500000000
9404,1824,9370,2014-04-08 10:18:26.150000000
9405,954,6527,2015-06-13 22:52:42.640000000
9406,4098,1194,2015-05-05 09:48:03.960000000
9407,3437,8200,2015-05-15 22:38:34.130000000
9408,3957,2335,2015-02-04 22:19:17.470000000
9409,814,75,2014-08-26 05:34:50.810000000
9410,2702,74,2014-08-18 08:47:12.860000000
9411,3661,6691,2014-09-21 00:54:59.460000000
9412,120,714,2015-05-16 07:51:04.770000000
9413,4099,8659,2014-05-28 21:18:10.420000000
9414,4465,5127,2014-11-29 17:56:55.070000000
9415,2708,6908,2015-04-23 07:46:35.080000000
9416,2620,6257,2014-04-09 00:48:37.780000000
9417,2534,699,2015-01-22 09:42:18.690000000
9418,371,3503,2014-09-15 17:00:02.190000000
9419,4564,5693,2014-12-10 06:09:11.830000000
9420,932,3218,2015-11-27 22:12:31.210000000
9421,3335,6150,2014-08-15 20:16:47.160000000
9422,286,4927,2015-01-19 07:04:01.930000000
9423,1282,2330,2015-11-29 11:55:12.290000000
9424,3836,3655,2015-10-10 21:44:11.210000000
9425,1915,5889,2014-02-09 02:00:58.550000000
9426,1087,2732,2014-10-23 17:18:36.250000000
9427,415,2419,2015-05-01 09:42:11.020000000
9428,4074,8781,2014-09-20 06:39:23.740000000
9429,4620,5216,2014-04-20 18:56:31.180000000
9430,4117,2198,2014-04-29 10:15:56.060000000
9431,1654,4513,2014-05-24 16:34:04.170000000
9432,3528,7692,2015-02-23 19:26:48.180000000
9433,4779,6723,2014-12-10 20:01:50.180000000
9434,30,5789,2015-04-18 02:25:08.870000000
9435,4053,9483,2015-02-18 12:22:38.900000000
9436,3096,4424,2014-03-12 05:54:52.860000000
9437,3162,5666,2015-04-08 05:51:25.710000000
9438,679,2879,2015-05-29 07:54:19.040000000
9439,4954,8018,2014-07-19 01:17:33.650000000
9440,4356,250,2014-12-17 06:31:31.680000000
9441,2579,9212,2015-11-17 14:59:13.620000000
9442,4973,5559,2014-02-13 21:33:09.820000000
9443,3562,8258,2014-04-09 00:09:45
